Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Conv	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_Plur+	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_csubj:pass	dep_dist_det	dep_dist_discourse	dep_dist_expl	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_nummod:gov	dep_dist_obj	dep_dist_obl	dep_dist_orphan	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
generaltest2022_en-ru_hyp_PROMT_ru_long.conllu	844	23507	27.851895734597157	5.7416946434834895	0.81	0.6	0.91	0.765	7.904028587229336	10.035308631471477	3.98604670949079	1.3995831029055175	3.7690900582805122	2.990598545114221	0.008508103969030501	22.997405028289446	2.037690900582805	2.016420640660229	6.606542731952184	4.879397626238992	15.10188454502914	3.5351171991321735	0.15739992342706427	12.443102054707108	0.13187561151997276	0.6149721902089492	5.936920222634508	47.30983302411874	46.753246753246756	5.626740947075209	94.3732590529248	2.4957264957264957	61.36752136752137	22.837606837606838	13.2991452991453	10.027855153203342	4.958217270194986	11.699164345403899	11.643454038997215	29.526462395543174	5.73816155988858	0.1671309192200557	26.23955431754875	71.4859437751004	28.514056224899598	0.4	99.6	88.33922261484099	11.66077738515901	20.4	2.8	0.8	8.4	50.8	0.4	16.4	3.6350710900473935	85.78199052132702	2.671111111111111	3.9337474120082816	15.631469979296066	25.46583850931677	28.70945479641132	16.563146997929607	7.522429261559696	2.1739130434782608	5.907582938388626	7.661994784876141	11.800947867298579	2.666875948307435	56	1.1356707317073171	656	87.8048780487805	11.28048780487805	0.6097560975609756	0.1524390243902439	0.1524390243902439	15.411558669001751	84.58844133099825	83.03477344573236	16.96522655426765	1.067767048113328	1.0252265282681754	1.8802909771557408	4.526311311524227	6.921342578806313	0.5998213298166504	0.2680052750244608	0.527502446079891	9.856638448121837	3.81588463011018	1.0592589441442974	0.04679457182966776	5.155911005232484	0.6423618496618029	0.25524311907091507	0.008508103969030501	2.8757391415323097	0.021270259922576255	0.004254051984515251	1.2081507636023312	0.029778363891606756	1.5654911303016124	0.41264304249797934	0.948653592546901	3.445782107457353	8.24009869400604	7.044710086357255	0.7657293572127452	1.4548857787042158	0.44667545837410133	3.9094737737695153	8.269877057897647	0.017016207938061002	1.2421831794784532	15.10188454502914	3.5904198749308716	1.7484153656357682	31.1665949203616	68.8334050796384	88.80550343964978	11.194496560350219	1.314378554021121	75.46709991876523	19.740048740861088	3.330625507717303	0.8935824532900081	0.487408610885459
